"Female_1","Female_2","Female_3","Male_1","Male_2","Male_3","ENSEMBL_ID","MGI_symbol","Description"
961,946,807,1214,865,821,"ENSMUSG00000031105","Slc25a14","solute carrier family 25 (mitochondrial carrier, brain), member 14 [Source:MGI Symbol;Acc:MGI:1330823]"
76,50,70,105,76,60,"ENSMUSG00000031107","Rbmx2","RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]"
320,273,287,264,287,270,"ENSMUSG00000031109","Enox2","ecto-NOX disulfide-thiol exchanger 2 [Source:MGI Symbol;Acc:MGI:2384799]"
13596,12578,9249,35220,21222,36106,"ENSMUSG00000031111","Igsf1","immunoglobulin superfamily, member 1 [Source:MGI Symbol;Acc:MGI:2147913]"
76,106,77,289,275,268,"ENSMUSG00000031112","Stk26","serine/threonine kinase 26 [Source:MGI Symbol;Acc:MGI:1917665]"
4682,4034,2569,8328,4581,9170,"ENSMUSG00000031119","Gpc4","glypican 4 [Source:MGI Symbol;Acc:MGI:104902]"
322,192,195,261,153,235,"ENSMUSG00000031129","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9 [Source:MGI Symbol;Acc:MGI:2679732]"
61,76,31,116,39,79,"ENSMUSG00000031131","Vgll1","vestigial like family member 1 [Source:MGI Symbol;Acc:MGI:2655768]"
120,114,109,226,121,214,"ENSMUSG00000031133","Arhgef6","Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:1920591]"
820,610,596,939,871,917,"ENSMUSG00000031134","Rbmx","RNA binding motif protein, X chromosome [Source:MGI Symbol;Acc:MGI:1343044]"
292,156,166,306,290,284,"ENSMUSG00000031137","Fgf13","fibroblast growth factor 13 [Source:MGI Symbol;Acc:MGI:109178]"
6,3,1,17,11,2,"ENSMUSG00000031139","Mcf2","mcf.2 transforming sequence [Source:MGI Symbol;Acc:MGI:96932]"
60,20,22,82,91,117,"ENSMUSG00000031142","Cacna1f","calcium channel, voltage-dependent, alpha 1F subunit [Source:MGI Symbol;Acc:MGI:1859639]"
6107,5763,4489,6049,5471,4944,"ENSMUSG00000031144","Syp","synaptophysin [Source:MGI Symbol;Acc:MGI:98467]"
83,56,67,101,85,123,"ENSMUSG00000031145","Prickle3","prickle planar cell polarity protein 3 [Source:MGI Symbol;Acc:MGI:1859635]"
578,516,452,582,413,413,"ENSMUSG00000031146","Plp2","proteolipid protein 2 [Source:MGI Symbol;Acc:MGI:1298382]"
9,15,9,47,18,27,"ENSMUSG00000031147","Magix","MAGI family member, X-linked [Source:MGI Symbol;Acc:MGI:1859644]"
1589,1208,1272,2018,2094,1733,"ENSMUSG00000031148","Gpkow","G patch domain and KOW motifs [Source:MGI Symbol;Acc:MGI:1859610]"
395,294,287,320,199,214,"ENSMUSG00000031149","Praf2","PRA1 domain family 2 [Source:MGI Symbol;Acc:MGI:1859607]"
179,169,134,248,386,245,"ENSMUSG00000031150","Ccdc120","coiled-coil domain containing 120 [Source:MGI Symbol;Acc:MGI:1859619]"
1232,801,858,1393,1404,1486,"ENSMUSG00000031153","Gripap1","GRIP1 associated protein 1 [Source:MGI Symbol;Acc:MGI:1859616]"
2160,1906,1922,2657,2757,2240,"ENSMUSG00000031154","Otud5","OTU domain containing 5 [Source:MGI Symbol;Acc:MGI:1859615]"
2280,2389,1680,2194,2725,2000,"ENSMUSG00000031155","Pim2","proviral integration site 2 [Source:MGI Symbol;Acc:MGI:97587]"
1019,810,774,1077,872,762,"ENSMUSG00000031156","Slc35a2","solute carrier family 35 (UDP-galactose transporter), member A2 [Source:MGI Symbol;Acc:MGI:1345297]"
1582,1469,1105,1684,1511,1343,"ENSMUSG00000031157","Pqbp1","polyglutamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1859638]"
1224,1349,1058,1311,1183,1027,"ENSMUSG00000031158","Timm17b","translocase of inner mitochondrial membrane 17b [Source:MGI Symbol;Acc:MGI:1343176]"
1282,1133,1158,1488,1327,1179,"ENSMUSG00000031161","Hdac6","histone deacetylase 6 [Source:MGI Symbol;Acc:MGI:1333752]"
1521,1016,1042,1579,1497,1562,"ENSMUSG00000031166","Wdr13","WD repeat domain 13 [Source:MGI Symbol;Acc:MGI:1914661]"
2633,2057,1239,2180,2415,2763,"ENSMUSG00000031167","Rbm3","RNA binding motif (RNP1, RRM) protein 3 [Source:MGI Symbol;Acc:MGI:1099460]"
1344,1136,903,1197,844,912,"ENSMUSG00000031168","Ebp","phenylalkylamine Ca2+ antagonist (emopamil) binding protein [Source:MGI Symbol;Acc:MGI:107822]"
331,372,282,444,363,379,"ENSMUSG00000031169","Porcn","porcupine O-acyltransferase [Source:MGI Symbol;Acc:MGI:1890212]"
718,569,610,843,712,602,"ENSMUSG00000031171","Ftsj1","FtsJ RNA methyltransferase homolog 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1859648]"
572,401,457,603,522,440,"ENSMUSG00000031174","Rpgr","retinitis pigmentosa GTPase regulator [Source:MGI Symbol;Acc:MGI:1344037]"
1773,1375,1394,1309,1113,999,"ENSMUSG00000031176","Dynlt3","dynein light chain Tctex-type 3 [Source:MGI Symbol;Acc:MGI:1914367]"
74,28,80,38,40,37,"ENSMUSG00000031189","Aff2","AF4/FMR2 family, member 2 [Source:MGI Symbol;Acc:MGI:1202294]"
252,164,281,250,330,302,"ENSMUSG00000031196","F8","coagulation factor VIII [Source:MGI Symbol;Acc:MGI:88383]"
2063,1763,1816,2187,1940,1552,"ENSMUSG00000031197","Vbp1","von Hippel-Lindau binding protein 1 [Source:MGI Symbol;Acc:MGI:1333804]"
995,1086,899,963,715,751,"ENSMUSG00000031198","Fundc2","FUN14 domain containing 2 [Source:MGI Symbol;Acc:MGI:1914641]"
84,51,81,88,117,94,"ENSMUSG00000031200","Mtcp1","mature T cell proliferation 1 [Source:MGI Symbol;Acc:MGI:102699]"
704,446,498,711,529,541,"ENSMUSG00000031201","Brcc3","BRCA1/BRCA2-containing complex, subunit 3 [Source:MGI Symbol;Acc:MGI:2389572]"
250,172,221,262,244,258,"ENSMUSG00000031202","Rab39b","RAB39B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915040]"
686,417,320,608,433,459,"ENSMUSG00000031207","Msn","moesin [Source:MGI Symbol;Acc:MGI:97167]"
58,7,10,71,43,68,"ENSMUSG00000031209","Heph","hephaestin [Source:MGI Symbol;Acc:MGI:1332240]"
492,395,411,317,199,257,"ENSMUSG00000031210","Gpr165","G protein-coupled receptor 165 [Source:MGI Symbol;Acc:MGI:1923456]"
25,41,31,12,22,43,"ENSMUSG00000031212","Pgr15l","G protein-coupled receptor 15-like [Source:MGI Symbol;Acc:MGI:2676330]"
413,391,360,609,565,571,"ENSMUSG00000031214","Ophn1","oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070]"
122,56,94,352,147,245,"ENSMUSG00000031216","Stard8","START domain containing 8 [Source:MGI Symbol;Acc:MGI:2448556]"
271,268,244,497,325,346,"ENSMUSG00000031217","Efnb1","ephrin B1 [Source:MGI Symbol;Acc:MGI:102708]"
11,35,9,31,25,16,"ENSMUSG00000031220","Awat2","acyl-CoA wax alcohol acyltransferase 2 [Source:MGI Symbol;Acc:MGI:3045345]"
278,245,288,255,202,227,"ENSMUSG00000031221","Igbp1","immunoglobulin (CD79A) binding protein 1 [Source:MGI Symbol;Acc:MGI:1346500]"
252,192,200,257,320,237,"ENSMUSG00000031224","Magee2","melanoma antigen, family E, 2 [Source:MGI Symbol;Acc:MGI:2148316]"
1734,1196,1163,1313,944,1062,"ENSMUSG00000031226","Pbdc1","polysaccharide biosynthesis domain containing 1 [Source:MGI Symbol;Acc:MGI:1914933]"
2619,1889,2151,3446,3210,3012,"ENSMUSG00000031227","Magee1","melanoma antigen, family E, 1 [Source:MGI Symbol;Acc:MGI:2148149]"
2633,1318,1783,2322,3253,2592,"ENSMUSG00000031229","Atrx","ATRX, chromatin remodeler [Source:MGI Symbol;Acc:MGI:103067]"
1769,1587,1428,1627,1056,1209,"ENSMUSG00000031231","Cox7b","cytochrome c oxidase subunit 7B [Source:MGI Symbol;Acc:MGI:1913392]"
2219,1330,1674,2780,1947,2178,"ENSMUSG00000031232","Magt1","magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325]"
294,124,127,371,115,77,"ENSMUSG00000031239","Itm2a","integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706]"
681,474,629,663,581,462,"ENSMUSG00000031242","2610002M06Rik","RIKEN cDNA 2610002M06 gene [Source:MGI Symbol;Acc:MGI:1914278]"
420,221,254,407,375,407,"ENSMUSG00000031245","Hmgn5","high-mobility group nucleosome binding domain 5 [Source:MGI Symbol;Acc:MGI:1355295]"
3150,2684,2787,2919,3170,2892,"ENSMUSG00000031246","Sh3bgrl","SH3-binding domain glutamic acid-rich protein like [Source:MGI Symbol;Acc:MGI:1930849]"
1,13,22,8,8,6,"ENSMUSG00000031250","Tnmd","tenomodulin [Source:MGI Symbol;Acc:MGI:1929885]"
11,0,1,23,6,15,"ENSMUSG00000031253","Srpx2","sushi-repeat-containing protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1916042]"
3662,4014,4227,7864,7681,5091,"ENSMUSG00000031255","Sytl4","synaptotagmin-like 4 [Source:MGI Symbol;Acc:MGI:1351606]"
1195,920,931,1244,1280,1266,"ENSMUSG00000031256","Cstf2","cleavage stimulation factor, 3' pre-RNA subunit 2 [Source:MGI Symbol;Acc:MGI:1343054]"
30,26,44,58,49,60,"ENSMUSG00000031258","Xkrx","X-linked Kx blood group related, X-linked [Source:MGI Symbol;Acc:MGI:3584011]"
5,36,29,17,40,37,"ENSMUSG00000031262","Cenpi","centromere protein I [Source:MGI Symbol;Acc:MGI:2147897]"
1082,1054,854,942,961,1226,"ENSMUSG00000031266","Gla","galactosidase, alpha [Source:MGI Symbol;Acc:MGI:1347344]"
12,0,1,40,18,36,"ENSMUSG00000031271","Serpina7","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:MGI Symbol;Acc:MGI:3041197]"
0,11,0,14,8,21,"ENSMUSG00000031273","Col4a6","collagen, type IV, alpha 6 [Source:MGI Symbol;Acc:MGI:2152695]"
41,37,19,141,102,161,"ENSMUSG00000031274","Col4a5","collagen, type IV, alpha 5 [Source:MGI Symbol;Acc:MGI:88456]"
470,343,350,531,702,610,"ENSMUSG00000031278","Acsl4","acyl-CoA synthetase long-chain family member 4 [Source:MGI Symbol;Acc:MGI:1354713]"
217,199,179,688,459,804,"ENSMUSG00000031283","Chrdl1","chordin-like 1 [Source:MGI Symbol;Acc:MGI:1933172]"
7222,2456,3344,2151,2480,2120,"ENSMUSG00000031284","Pak3","p21 (RAC1) activated kinase 3 [Source:MGI Symbol;Acc:MGI:1339656]"
97,68,88,167,216,151,"ENSMUSG00000031285","Dcx","doublecortin [Source:MGI Symbol;Acc:MGI:1277171]"
390,356,306,397,353,282,"ENSMUSG00000031286","Glt28d2","glycosyltransferase 28 domain containing 2 [Source:MGI Symbol;Acc:MGI:2443773]"
121,74,80,124,95,117,"ENSMUSG00000031290","Lrch2","leucine-rich repeats and calponin homology (CH) domain containing 2 [Source:MGI Symbol;Acc:MGI:2147870]"
155,166,191,163,205,169,"ENSMUSG00000031292","Cdkl5","cyclin-dependent kinase-like 5 [Source:MGI Symbol;Acc:MGI:1278336]"
657,581,587,950,1127,976,"ENSMUSG00000031295","Phka2","phosphorylase kinase alpha 2 [Source:MGI Symbol;Acc:MGI:97577]"
9,19,2,27,16,27,"ENSMUSG00000031297","Slc7a3","solute carrier family 7 (cationic amino acid transporter, y+ system), member 3 [Source:MGI Symbol;Acc:MGI:1100521]"
73,48,60,72,131,70,"ENSMUSG00000031298","Adgrg2","adhesion G protein-coupled receptor G2 [Source:MGI Symbol;Acc:MGI:2446854]"
2132,1418,1438,2295,1828,1926,"ENSMUSG00000031299","Pdha1","pyruvate dehydrogenase E1 alpha 1 [Source:MGI Symbol;Acc:MGI:97532]"
101,67,110,171,132,175,"ENSMUSG00000031302","Nlgn3","neuroligin 3 [Source:MGI Symbol;Acc:MGI:2444609]"
20,2,9,7,42,12,"ENSMUSG00000031303","Map3k15","mitogen-activated protein kinase kinase kinase 15 [Source:MGI Symbol;Acc:MGI:2448588]"
152,97,140,98,156,147,"ENSMUSG00000031309","Rps6ka3","ribosomal protein S6 kinase polypeptide 3 [Source:MGI Symbol;Acc:MGI:104557]"
770,799,854,1042,1072,1120,"ENSMUSG00000031310","Zmym3","zinc finger, MYM-type 3 [Source:MGI Symbol;Acc:MGI:1927231]"
5087,4517,4118,5496,4875,4178,"ENSMUSG00000031311","Nono","non-POU-domain-containing, octamer binding protein [Source:MGI Symbol;Acc:MGI:1855692]"
1418,931,1164,1762,2135,1774,"ENSMUSG00000031314","Taf1","TATA-box binding protein associated factor 1 [Source:MGI Symbol;Acc:MGI:1336878]"
3413,3396,2601,2997,1930,2473,"ENSMUSG00000031320","Rps4x","ribosomal protein S4, X-linked [Source:MGI Symbol;Acc:MGI:98158]"
197,221,152,267,153,238,"ENSMUSG00000031323","Dmrtc1a","DMRT-like family C1a [Source:MGI Symbol;Acc:MGI:1918137]"
795,673,935,585,706,736,"ENSMUSG00000031327","Chic1","cysteine-rich hydrophobic domain 1 [Source:MGI Symbol;Acc:MGI:1344694]"
1565,1332,1507,2288,2481,2244,"ENSMUSG00000031328","Flna","filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]"
856,614,705,767,684,673,"ENSMUSG00000031333","Abcb7","ATP-binding cassette, sub-family B (MDR/TAP), member 7 [Source:MGI Symbol;Acc:MGI:109533]"
324,171,237,403,389,327,"ENSMUSG00000031337","Mtm1","X-linked myotubular myopathy gene 1 [Source:MGI Symbol;Acc:MGI:1099452]"
17,13,20,50,54,58,"ENSMUSG00000031340","Gabre","gamma-aminobutyric acid (GABA) A receptor, subunit epsilon [Source:MGI Symbol;Acc:MGI:1330235]"
1212,649,650,720,610,815,"ENSMUSG00000031342","Gpm6b","glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672]"
282,284,241,59,151,74,"ENSMUSG00000031343","Gabra3","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3 [Source:MGI Symbol;Acc:MGI:95615]"
27,27,29,48,40,22,"ENSMUSG00000031344","Gabrq","gamma-aminobutyric acid (GABA) A receptor, subunit theta [Source:MGI Symbol;Acc:MGI:1888498]"
1614,1799,1301,2317,2082,1727,"ENSMUSG00000031347","Cetn2","centrin 2 [Source:MGI Symbol;Acc:MGI:1347085]"
434,322,286,546,472,497,"ENSMUSG00000031349","Nsdhl","NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438]"
50,28,30,162,111,109,"ENSMUSG00000031351","Zfp185","zinc finger protein 185 [Source:MGI Symbol;Acc:MGI:108095]"
559,408,511,627,662,494,"ENSMUSG00000031352","Hccs","holocytochrome c synthetase [Source:MGI Symbol;Acc:MGI:106911]"
6234,4229,3915,6554,6208,5648,"ENSMUSG00000031353","Rbbp7","retinoblastoma binding protein 7, chromatin remodeling factor [Source:MGI Symbol;Acc:MGI:1194910]"
14,9,15,48,29,39,"ENSMUSG00000031355","Arhgap6","Rho GTPase activating protein 6 [Source:MGI Symbol;Acc:MGI:1196332]"
727,635,614,1014,1027,842,"ENSMUSG00000031357","Syap1","synapse associated protein 1 [Source:MGI Symbol;Acc:MGI:1914293]"
732,562,522,655,464,545,"ENSMUSG00000031358","Msl3","MSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1341851]"
1972,1756,1506,2145,1954,1637,"ENSMUSG00000031360","Ctps2","cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185]"
1196,1489,1508,1209,1120,1348,"ENSMUSG00000031365","Zfp275","zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985]"
378,461,389,751,728,637,"ENSMUSG00000031367","Ap1s2","adaptor-related protein complex 1, sigma 2 subunit [Source:MGI Symbol;Acc:MGI:1889383]"
666,481,507,680,639,700,"ENSMUSG00000031370","Zrsr2","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2 [Source:MGI Symbol;Acc:MGI:103287]"
313,218,250,367,459,417,"ENSMUSG00000031371","Haus7","HAUS augmin-like complex, subunit 7 [Source:MGI Symbol;Acc:MGI:1920988]"
411,344,328,363,803,720,"ENSMUSG00000031374","Zfp92","zinc finger protein 92 [Source:MGI Symbol;Acc:MGI:108094]"
67,47,41,158,32,98,"ENSMUSG00000031375","Bgn","biglycan [Source:MGI Symbol;Acc:MGI:88158]"
9,4,5,17,15,20,"ENSMUSG00000031376","Atp2b3","ATPase, Ca++ transporting, plasma membrane 3 [Source:MGI Symbol;Acc:MGI:1347353]"
12,22,7,7,1,2,"ENSMUSG00000031377","Bmx","BMX non-receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:1101778]"
798,871,694,982,862,843,"ENSMUSG00000031378","Abcd1","ATP-binding cassette, sub-family D (ALD), member 1 [Source:MGI Symbol;Acc:MGI:1349215]"
136,149,120,141,129,107,"ENSMUSG00000031379","Pir","pirin [Source:MGI Symbol;Acc:MGI:1916906]"
271,329,269,436,434,356,"ENSMUSG00000031380","Vegfd","vascular endothelial growth factor D [Source:MGI Symbol;Acc:MGI:108037]"
326,319,291,501,735,771,"ENSMUSG00000031381","Piga","phosphatidylinositol glycan anchor biosynthesis, class A [Source:MGI Symbol;Acc:MGI:99461]"
2,8,1,20,4,11,"ENSMUSG00000031382","Asb11","ankyrin repeat and SOCS box-containing 11 [Source:MGI Symbol;Acc:MGI:1916104]"
12,23,12,29,47,32,"ENSMUSG00000031385","Plxnb3","plexin B3 [Source:MGI Symbol;Acc:MGI:2154240]"
1217,1018,1292,1646,1501,1491,"ENSMUSG00000031386","Hcfc1","host cell factor C1 [Source:MGI Symbol;Acc:MGI:105942]"
98,115,21,109,102,119,"ENSMUSG00000031387","Renbp","renin binding protein [Source:MGI Symbol;Acc:MGI:105940]"
194,138,135,158,123,138,"ENSMUSG00000031388","Naa10","N(alpha)-acetyltransferase 10, NatA catalytic subunit [Source:MGI Symbol;Acc:MGI:1915255]"
20,6,10,33,52,20,"ENSMUSG00000031389","Arhgap4","Rho GTPase activating protein 4 [Source:MGI Symbol;Acc:MGI:2159577]"
204,250,365,135,176,291,"ENSMUSG00000031391","L1cam","L1 cell adhesion molecule [Source:MGI Symbol;Acc:MGI:96721]"
6793,4542,4511,5613,5137,5573,"ENSMUSG00000031392","Irak1","interleukin-1 receptor-associated kinase 1 [Source:MGI Symbol;Acc:MGI:107420]"
326,349,348,363,458,403,"ENSMUSG00000031393","Mecp2","methyl CpG binding protein 2 [Source:MGI Symbol;Acc:MGI:99918]"
1139,1016,1133,1476,1335,1433,"ENSMUSG00000031398","Plxna3","plexin A3 [Source:MGI Symbol;Acc:MGI:107683]"
1114,1030,879,1681,1286,1326,"ENSMUSG00000031399","Fam3a","family with sequence similarity 3, member A [Source:MGI Symbol;Acc:MGI:1913544]"
5019,2790,2734,2554,2157,2022,"ENSMUSG00000031400","G6pdx","glucose-6-phosphate dehydrogenase X-linked [Source:MGI Symbol;Acc:MGI:105979]"
1039,882,841,1187,1003,917,"ENSMUSG00000031402","Mpp1","membrane protein, palmitoylated [Source:MGI Symbol;Acc:MGI:105941]"
1039,512,681,851,747,755,"ENSMUSG00000031403","Dkc1","dyskeratosis congenita 1, dyskerin [Source:MGI Symbol;Acc:MGI:1861727]"
285,271,205,316,187,235,"ENSMUSG00000031409","Tceal6","transcription elongation factor A (SII)-like 6 [Source:MGI Symbol;Acc:MGI:1923939]"
20216,15074,12782,18032,15533,14149,"ENSMUSG00000031422","Morf4l2","mortality factor 4 like 2 [Source:MGI Symbol;Acc:MGI:1927167]"
75,31,60,47,105,55,"ENSMUSG00000031425","Plp1","proteolipid protein (myelin) 1 [Source:MGI Symbol;Acc:MGI:97623]"
7154,6195,5485,10188,9951,9758,"ENSMUSG00000031428","Zcchc18","zinc finger, CCHC domain containing 18 [Source:MGI Symbol;Acc:MGI:1914245]"
437,335,371,581,355,405,"ENSMUSG00000031429","Psmd10","proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 [Source:MGI Symbol;Acc:MGI:1858898]"
1178,1238,992,2737,2317,1997,"ENSMUSG00000031431","Tsc22d3","TSC22 domain family, member 3 [Source:MGI Symbol;Acc:MGI:1196284]"
1756,1425,1194,2062,1762,1842,"ENSMUSG00000031432","Prps1","phosphoribosyl pyrophosphate synthetase 1 [Source:MGI Symbol;Acc:MGI:97775]"
37,17,28,62,68,69,"ENSMUSG00000031433","Rbm41","RNA binding motif protein 41 [Source:MGI Symbol;Acc:MGI:2444923]"
959,1251,1027,2049,2369,1811,"ENSMUSG00000031434","Morc4","microrchidia 4 [Source:MGI Symbol;Acc:MGI:1922996]"
3426,2064,1770,2100,1547,2347,"ENSMUSG00000031438","Rnf128","ring finger protein 128 [Source:MGI Symbol;Acc:MGI:1914139]"
238,196,310,323,542,333,"ENSMUSG00000031441","Atp11a","ATPase, class VI, type 11A [Source:MGI Symbol;Acc:MGI:1354735]"
2502,2562,2544,2890,3766,2911,"ENSMUSG00000031442","Mcf2l","mcf.2 transforming sequence-like [Source:MGI Symbol;Acc:MGI:103263]"
2962,2196,2444,3558,3380,3013,"ENSMUSG00000031446","Cul4a","cullin 4A [Source:MGI Symbol;Acc:MGI:1914487]"
6961,6903,10671,8409,13716,7639,"ENSMUSG00000031447","Lamp1","lysosomal-associated membrane protein 1 [Source:MGI Symbol;Acc:MGI:96745]"
204,214,168,140,152,134,"ENSMUSG00000031448","Adprhl1","ADP-ribosylhydrolase like 1 [Source:MGI Symbol;Acc:MGI:2442168]"
2006,1442,1387,2213,1850,1439,"ENSMUSG00000031451","Gas6","growth arrest specific 6 [Source:MGI Symbol;Acc:MGI:95660]"
211,203,210,388,341,306,"ENSMUSG00000031453","Rasa3","RAS p21 protein activator 3 [Source:MGI Symbol;Acc:MGI:1197013]"
338,377,321,520,408,355,"ENSMUSG00000031458","Coprs","coordinator of PRMT5, differentiation stimulator [Source:MGI Symbol;Acc:MGI:1913673]"
54,24,45,141,89,137,"ENSMUSG00000031465","Angpt2","angiopoietin 2 [Source:MGI Symbol;Acc:MGI:1202890]"
899,741,798,772,880,521,"ENSMUSG00000031467","Agpat5","1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) [Source:MGI Symbol;Acc:MGI:1196345]"
101,147,113,195,207,128,"ENSMUSG00000031478","Nek3","NIMA (never in mitosis gene a)-related expressed kinase 3 [Source:MGI Symbol;Acc:MGI:1344371]"
390,234,251,395,273,322,"ENSMUSG00000031479","Vps36","vacuolar protein sorting 36 [Source:MGI Symbol;Acc:MGI:1917410]"
33,8,5,27,8,16,"ENSMUSG00000031480","Thsd1","thrombospondin, type I, domain 1 [Source:MGI Symbol;Acc:MGI:1929096]"
237,126,150,203,120,170,"ENSMUSG00000031482","Slc25a15","solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15 [Source:MGI Symbol;Acc:MGI:1342274]"
2612,2096,2084,3323,2759,2705,"ENSMUSG00000031483","Erlin2","ER lipid raft associated 2 [Source:MGI Symbol;Acc:MGI:2387215]"
1422,1100,953,1466,1553,1501,"ENSMUSG00000031485","Plpbp","pyridoxal phosphate binding protein [Source:MGI Symbol;Acc:MGI:1891207]"
19,15,30,41,25,18,"ENSMUSG00000031486","Adgra2","adhesion G protein-coupled receptor A2 [Source:MGI Symbol;Acc:MGI:1925810]"
132,149,91,144,138,143,"ENSMUSG00000031487","Brf2","BRF2, RNA polymerase III transcription initiation factor 50kDa subunit [Source:MGI Symbol;Acc:MGI:1913903]"
255,233,257,444,457,574,"ENSMUSG00000031488","Rab11fip1","RAB11 family interacting protein 1 (class I) [Source:MGI Symbol;Acc:MGI:1923017]"
120,121,97,228,160,175,"ENSMUSG00000031490","Eif4ebp1","eukaryotic translation initiation factor 4E binding protein 1 [Source:MGI Symbol;Acc:MGI:103267]"
442,178,291,518,255,572,"ENSMUSG00000031491","Chrna6","cholinergic receptor, nicotinic, alpha polypeptide 6 [Source:MGI Symbol;Acc:MGI:106213]"
1015,695,750,3668,1117,3097,"ENSMUSG00000031492","Chrnb3","cholinergic receptor, nicotinic, beta polypeptide 3 [Source:MGI Symbol;Acc:MGI:106212]"
12,21,15,17,15,16,"ENSMUSG00000031493","Ggn","gametogenetin [Source:MGI Symbol;Acc:MGI:2181461]"
1,0,0,15,0,17,"ENSMUSG00000031494","Cd209a","CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942]"
20,15,14,29,34,42,"ENSMUSG00000031497","Tnfsf13b","tumor necrosis factor (ligand) superfamily, member 13b [Source:MGI Symbol;Acc:MGI:1344376]"
524,242,186,1042,297,391,"ENSMUSG00000031502","Col4a1","collagen, type IV, alpha 1 [Source:MGI Symbol;Acc:MGI:88454]"
267,133,80,475,104,208,"ENSMUSG00000031503","Col4a2","collagen, type IV, alpha 2 [Source:MGI Symbol;Acc:MGI:88455]"
